# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-25
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: c295e5b
# rbxts-transformer-surge: ac69b4d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
wide struct	serio	decode	1	2	249620
wide struct	serio	decode	1	3	249913
wide struct	serio	decode	1	4	249354
wide struct	serio	decode	1	5	251611
wide struct	serio	decode	1	6	249385
wide struct	serio	decode	1	7	247495
wide struct	serio	decode	1	8	248833
wide struct	serio	decode	1	9	246921
wide struct	serio	decode	2	1	244537
wide struct	serio	decode	2	2	246270
wide struct	serio	decode	2	3	245405
wide struct	serio	decode	2	4	249015
wide struct	serio	decode	2	5	245540
wide struct	serio	decode	2	6	244265
wide struct	serio	decode	2	7	244205
wide struct	serio	decode	2	8	249529
wide struct	serio	decode	2	9	245727
wide struct	blink	encode	1	1	1352127
wide struct	blink	encode	1	2	1253445
wide struct	blink	encode	1	3	1330292
wide struct	blink	encode	1	4	1330678
wide struct	blink	encode	1	5	1312952
wide struct	blink	encode	1	6	1349054
wide struct	blink	encode	1	7	1359292
wide struct	blink	encode	1	8	1366595
wide struct	blink	encode	1	9	1340464
wide struct	blink	encode	2	1	1299508
wide struct	blink	encode	2	2	1339665
wide struct	blink	encode	2	3	1359452
wide struct	blink	encode	2	4	1304874
wide struct	blink	encode	2	5	1358870
wide struct	blink	encode	2	6	1309534
wide struct	blink	encode	2	7	1353113
wide struct	blink	encode	2	8	1322565
wide struct	blink	encode	2	9	1349860
wide struct	blink	decode	1	1	487808
wide struct	blink	decode	1	2	495914
wide struct	blink	decode	1	3	485890
wide struct	blink	decode	1	4	494775
wide struct	blink	decode	1	5	491490
wide struct	blink	decode	1	6	497448
wide struct	blink	decode	1	7	495678
wide struct	blink	decode	1	8	489120
wide struct	blink	decode	1	9	496884
wide struct	blink	decode	2	1	492624
wide struct	blink	decode	2	2	486892
wide struct	blink	decode	2	3	496204
wide struct	blink	decode	2	4	490195
wide struct	blink	decode	2	5	489811
wide struct	blink	decode	2	6	492312
wide struct	blink	decode	2	7	496119
wide struct	blink	decode	2	8	477646
wide struct	blink	decode	2	9	483152
large array	surge	encode	1	1	121545
large array	surge	encode	1	2	122010
large array	surge	encode	1	3	123897
large array	surge	encode	1	4	122959
large array	surge	encode	1	5	124042
large array	surge	encode	1	6	125018
large array	surge	encode	1	7	123757
large array	surge	encode	1	8	124461
large array	surge	encode	1	9	124517
large array	surge	encode	2	1	122022
large array	surge	encode	2	2	122320
large array	surge	encode	2	3	121715
large array	surge	encode	2	4	122255
large array	surge	encode	2	5	121238
large array	surge	encode	2	6	122924
large array	surge	encode	2	7	118711
large array	surge	encode	2	8	123484
large array	surge	encode	2	9	121997
large array	surge	decode	1	1	52365
large array	surge	decode	1	2	51962
large array	surge	decode	1	3	49492
large array	surge	decode	1	4	52122
large array	surge	decode	1	5	52533
large array	surge	decode	1	6	53194
large array	surge	decode	1	7	53203
large array	surge	decode	1	8	52019
large array	surge	decode	1	9	53556
large array	surge	decode	2	1	61078
large array	surge	decode	2	2	61365
large array	surge	decode	2	3	61332
large array	surge	decode	2	4	61424
large array	surge	decode	2	5	61709
large array	surge	decode	2	6	61046
large array	surge	decode	2	7	61511
large array	surge	decode	2	8	61491
large array	surge	decode	2	9	61892
large array	surge (readChecks)	encode	1	1	122734
large array	surge (readChecks)	encode	1	2	119114
large array	surge (readChecks)	encode	1	3	122229
large array	surge (readChecks)	encode	1	4	121354
large array	surge (readChecks)	encode	1	5	121558
large array	surge (readChecks)	encode	1	6	121697
large array	surge (readChecks)	encode	1	7	121911
large array	surge (readChecks)	encode	1	8	122857
large array	surge (readChecks)	encode	1	9	122453
large array	surge (readChecks)	encode	2	1	122176
large array	surge (readChecks)	encode	2	2	121535
large array	surge (readChecks)	encode	2	3	121179
large array	surge (readChecks)	encode	2	4	119582
large array	surge (readChecks)	encode	2	5	122778
large array	surge (readChecks)	encode	2	6	119906
large array	surge (readChecks)	encode	2	7	122039
large array	surge (readChecks)	encode	2	8	123953
large array	surge (readChecks)	encode	2	9	122522
large array	surge (readChecks)	decode	1	1	50883
large array	surge (readChecks)	decode	1	2	51154
large array	surge (readChecks)	decode	1	3	48716
large array	surge (readChecks)	decode	1	4	52437
large array	surge (readChecks)	decode	1	5	52353
large array	surge (readChecks)	decode	1	6	52301
large array	surge (readChecks)	decode	1	7	51459
large array	surge (readChecks)	decode	1	8	52010
large array	surge (readChecks)	decode	1	9	50627
large array	surge (readChecks)	decode	2	1	59890
large array	surge (readChecks)	decode	2	2	59967
large array	surge (readChecks)	decode	2	3	60283
large array	surge (readChecks)	decode	2	4	60170
large array	surge (readChecks)	decode	2	5	59938
large array	surge (readChecks)	decode	2	6	60083
large array	surge (readChecks)	decode	2	7	59962
large array	surge (readChecks)	decode	2	8	60323
large array	surge (readChecks)	decode	2	9	60446
large array	fbs	encode	1	1	75413
large array	fbs	encode	1	2	75268
large array	fbs	encode	1	3	75414
large array	fbs	encode	1	4	75738
large array	fbs	encode	1	5	75267
large array	fbs	encode	1	6	74340
large array	fbs	encode	1	7	74780
large array	fbs	encode	1	8	74728
large array	fbs	encode	1	9	73913
large array	fbs	encode	2	1	73422
large array	fbs	encode	2	2	76233
large array	fbs	encode	2	3	73170
large array	fbs	encode	2	4	74338
large array	fbs	encode	2	5	74607
large array	fbs	encode	2	6	73683
large array	fbs	encode	2	7	76000
large array	fbs	encode	2	8	73557
large array	fbs	encode	2	9	74617
large array	fbs	decode	1	1	43366
large array	fbs	decode	1	2	43343
large array	fbs	decode	1	3	40961
large array	fbs	decode	1	4	42877
large array	fbs	decode	1	5	42994
large array	fbs	decode	1	6	43349
large array	fbs	decode	1	7	43616
large array	fbs	decode	1	8	43208
large array	fbs	decode	1	9	43182
large array	fbs	decode	2	1	42311
large array	fbs	decode	2	2	42711
large array	fbs	decode	2	3	42671
large array	fbs	decode	2	4	43150
large array	fbs	decode	2	5	43130
large array	fbs	decode	2	6	42416
large array	fbs	decode	2	7	42958
large array	fbs	decode	2	8	43076
large array	fbs	decode	2	9	43173
large array	serio	encode	1	1	8043
large array	serio	encode	1	2	8046
large array	serio	encode	1	3	8052
large array	serio	encode	1	4	8053
large array	serio	encode	1	5	7992
large array	serio	encode	1	6	8022
large array	serio	encode	1	7	8120
large array	serio	encode	1	8	8145
large array	serio	encode	1	9	8136
large array	serio	encode	2	1	8013
large array	serio	encode	2	2	8035
large array	serio	encode	2	3	8075
large array	serio	encode	2	4	8034
large array	serio	encode	2	5	8020
large array	serio	encode	2	6	8009
large array	serio	encode	2	7	8064
large array	serio	encode	2	8	8128
large array	serio	encode	2	9	8053
large array	serio	decode	1	1	24444
large array	serio	decode	1	2	24053
large array	serio	decode	1	3	23286
large array	serio	decode	1	4	23900
large array	serio	decode	1	5	23848
large array	serio	decode	1	6	23872
large array	serio	decode	1	7	24085
large array	serio	decode	1	8	23906
large array	serio	decode	1	9	23944
large array	serio	decode	2	1	25736
large array	serio	decode	2	2	25424
large array	serio	decode	2	3	25379
large array	serio	decode	2	4	25459
large array	serio	decode	2	5	25095
large array	serio	decode	2	6	25311
large array	serio	decode	2	7	25511
large array	serio	decode	2	8	25120
large array	serio	decode	2	9	25237
large array	blink	encode	1	1	141018
large array	blink	encode	1	2	139144
large array	blink	encode	1	3	138497
large array	blink	encode	1	4	140729
large array	blink	encode	1	5	140563
large array	blink	encode	1	6	139917
large array	blink	encode	1	7	139125
large array	blink	encode	1	8	138715
large array	blink	encode	1	9	141076
large array	blink	encode	2	1	141917
large array	blink	encode	2	2	139170
large array	blink	encode	2	3	141370
large array	blink	encode	2	4	143444
large array	blink	encode	2	5	141958
large array	blink	encode	2	6	137650
large array	blink	encode	2	7	141445
large array	blink	encode	2	8	144305
large array	blink	encode	2	9	142504
large array	blink	decode	1	1	75877
large array	blink	decode	1	2	69204
large array	blink	decode	1	3	71727
large array	blink	decode	1	4	75571
large array	blink	decode	1	5	75803
large array	blink	decode	1	6	75241
large array	blink	decode	1	7	75266
large array	blink	decode	1	8	75231
large array	blink	decode	1	9	74958
large array	blink	decode	2	1	75533
large array	blink	decode	2	2	75286
large array	blink	decode	2	3	75513
large array	blink	decode	2	4	74424
large array	blink	decode	2	5	76283
large array	blink	decode	2	6	75325
large array	blink	decode	2	7	74875
large array	blink	decode	2	8	75524
large array	blink	decode	2	9	74584
large record	surge	encode	1	1	141530
large record	surge	encode	1	2	141789
large record	surge	encode	1	3	141424
large record	surge	encode	1	4	143932
large record	surge	encode	1	5	142408
large record	surge	encode	1	6	143537
large record	surge	encode	1	7	142192
large record	surge	encode	1	8	143268
large record	surge	encode	1	9	141983
large record	surge	encode	2	1	143552
large record	surge	encode	2	2	142999
large record	surge	encode	2	3	143716
large record	surge	encode	2	4	139005
large record	surge	encode	2	5	142318
large record	surge	encode	2	6	141657
large record	surge	encode	2	7	141946
large record	surge	encode	2	8	141527
large record	surge	encode	2	9	145219
large record	surge	decode	1	1	71294
large record	surge	decode	1	2	70525
large record	surge	decode	1	3	71204
large record	surge	decode	1	4	70873
large record	surge	decode	1	5	71543
large record	surge	decode	1	6	71499
large record	surge	decode	1	7	70916
large record	surge	decode	1	8	71553
large record	surge	decode	1	9	71132
large record	surge	decode	2	1	71158
large record	surge	decode	2	2	71646
large record	surge	decode	2	3	71446
large record	surge	decode	2	4	71305
large record	surge	decode	2	5	70841
large record	surge	decode	2	6	70771
large record	surge	decode	2	7	68814
large record	surge	decode	2	8	71216
large record	surge	decode	2	9	70891
large record	surge (readChecks)	encode	1	1	144170
large record	surge (readChecks)	encode	1	2	145573
large record	surge (readChecks)	encode	1	3	146439
large record	surge (readChecks)	encode	1	4	144556
large record	surge (readChecks)	encode	1	5	143441
large record	surge (readChecks)	encode	1	6	144602
large record	surge (readChecks)	encode	1	7	142981
large record	surge (readChecks)	encode	1	8	143043
large record	surge (readChecks)	encode	1	9	144674
large record	surge (readChecks)	encode	2	1	144915
large record	surge (readChecks)	encode	2	2	142565
large record	surge (readChecks)	encode	2	3	142998
large record	surge (readChecks)	encode	2	4	142534
large record	surge (readChecks)	encode	2	5	145770
large record	surge (readChecks)	encode	2	6	143612
large record	surge (readChecks)	encode	2	7	145234
large record	surge (readChecks)	encode	2	8	143677
large record	surge (readChecks)	encode	2	9	143092
large record	surge (readChecks)	decode	1	1	66254
large record	surge (readChecks)	decode	1	2	66434
large record	surge (readChecks)	decode	1	3	67335
large record	surge (readChecks)	decode	1	4	65032
large record	surge (readChecks)	decode	1	5	66187
large record	surge (readChecks)	decode	1	6	67586
large record	surge (readChecks)	decode	1	7	65677
large record	surge (readChecks)	decode	1	8	67463
large record	surge (readChecks)	decode	1	9	65979
large record	surge (readChecks)	decode	2	1	66102
large record	surge (readChecks)	decode	2	2	66315
large record	surge (readChecks)	decode	2	3	66821
large record	surge (readChecks)	decode	2	4	66482
large record	surge (readChecks)	decode	2	5	66172
large record	surge (readChecks)	decode	2	6	66518
large record	surge (readChecks)	decode	2	7	63682
large record	surge (readChecks)	decode	2	8	65402
large record	surge (readChecks)	decode	2	9	65976
large record	fbs	encode	1	1	98002
large record	fbs	encode	1	2	96593
large record	fbs	encode	1	3	97069
large record	fbs	encode	1	4	97347
large record	fbs	encode	1	5	96880
large record	fbs	encode	1	6	96841
large record	fbs	encode	1	7	97484
large record	fbs	encode	1	8	96307
large record	fbs	encode	1	9	97433
large record	fbs	encode	2	1	96333
large record	fbs	encode	2	2	96619
large record	fbs	encode	2	3	95677
large record	fbs	encode	2	4	97769
large record	fbs	encode	2	5	95891
large record	fbs	encode	2	6	97391
large record	fbs	encode	2	7	95433
large record	fbs	encode	2	8	95512
large record	fbs	encode	2	9	96231
large record	fbs	decode	1	1	53994
large record	fbs	decode	1	2	54579
large record	fbs	decode	1	3	54095
large record	fbs	decode	1	4	49078
large record	fbs	decode	1	5	54336
large record	fbs	decode	1	6	54304
large record	fbs	decode	1	7	45958
large record	fbs	decode	1	8	54758
large record	fbs	decode	1	9	51496
large record	fbs	decode	2	1	53753
large record	fbs	decode	2	2	53898
large record	fbs	decode	2	3	53547
large record	fbs	decode	2	4	53316
large record	fbs	decode	2	5	53714
large record	fbs	decode	2	6	52094
large record	fbs	decode	2	7	52983
large record	fbs	decode	2	8	54790
large record	fbs	decode	2	9	54314
large record	serio	encode	1	1	12110
large record	serio	encode	1	2	12042
large record	serio	encode	1	3	12051
large record	serio	encode	1	4	12000
large record	serio	encode	1	5	12148
large record	serio	encode	1	6	12030
large record	serio	encode	1	7	12104
large record	serio	encode	1	8	12133
large record	serio	encode	1	9	12119
large record	serio	encode	2	1	12089
large record	serio	encode	2	2	12230
large record	serio	encode	2	3	12171
large record	serio	encode	2	4	12239
large record	serio	encode	2	5	12161
large record	serio	encode	2	6	12086
large record	serio	encode	2	7	12127
large record	serio	encode	2	8	12071
large record	serio	encode	2	9	12347
large record	serio	decode	1	1	25220
large record	serio	decode	1	2	25132
large record	serio	decode	1	3	25187
large record	serio	decode	1	4	25557
large record	serio	decode	1	5	24991
large record	serio	decode	1	6	25055
large record	serio	decode	1	7	24944
large record	serio	decode	1	8	25063
large record	serio	decode	1	9	25011
large record	serio	decode	2	1	24651
large record	serio	decode	2	2	24935
large record	serio	decode	2	3	25091
large record	serio	decode	2	4	25441
large record	serio	decode	2	5	25026
large record	serio	decode	2	6	24516
large record	serio	decode	2	7	25255
large record	serio	decode	2	8	25112
large record	serio	decode	2	9	25092
large record	blink	encode	1	1	65265
large record	blink	encode	1	2	64873
large record	blink	encode	1	3	65047
large record	blink	encode	1	4	64784
large record	blink	encode	1	5	64961
large record	blink	encode	1	6	65958
large record	blink	encode	1	7	65909
large record	blink	encode	1	8	65345
large record	blink	encode	1	9	66831
large record	blink	encode	2	1	65672
large record	blink	encode	2	2	65618
large record	blink	encode	2	3	66490
large record	blink	encode	2	4	67126
large record	blink	encode	2	5	66393
large record	blink	encode	2	6	65719
large record	blink	encode	2	7	67645
large record	blink	encode	2	8	65967
large record	blink	encode	2	9	66870
large record	blink	decode	1	1	71403
large record	blink	decode	1	2	71104
large record	blink	decode	1	3	71124
large record	blink	decode	1	4	71765
large record	blink	decode	1	5	71443
large record	blink	decode	1	6	71885
large record	blink	decode	1	7	70774
large record	blink	decode	1	8	70880
large record	blink	decode	1	9	68761
large record	blink	decode	2	1	71962
large record	blink	decode	2	2	72060
large record	blink	decode	2	3	71516
large record	blink	decode	2	4	69742
large record	blink	decode	2	5	71167
large record	blink	decode	2	6	68756
large record	blink	decode	2	7	70880
large record	blink	decode	2	8	71036
large record	blink	decode	2	9	71190
string-heavy	surge	encode	1	1	264571
string-heavy	surge	encode	1	2	271286
string-heavy	surge	encode	1	3	270094
string-heavy	surge	encode	1	4	269582
string-heavy	surge	encode	1	5	269415
string-heavy	surge	encode	1	6	253604
string-heavy	surge	encode	1	7	263505
string-heavy	surge	encode	1	8	267159
string-heavy	surge	encode	1	9	264175
string-heavy	surge	encode	2	1	256056
string-heavy	surge	encode	2	2	270252
string-heavy	surge	encode	2	3	265859
string-heavy	surge	encode	2	4	262309
string-heavy	surge	encode	2	5	266801
string-heavy	surge	encode	2	6	266394
string-heavy	surge	encode	2	7	266096
string-heavy	surge	encode	2	8	261229
string-heavy	surge	encode	2	9	267277
string-heavy	surge	decode	1	1	184361
string-heavy	surge	decode	1	2	153145
string-heavy	surge	decode	1	3	152480
string-heavy	surge	decode	1	4	180629
string-heavy	surge	decode	1	5	182374
string-heavy	surge	decode	1	6	183826
string-heavy	surge	decode	1	7	182958
string-heavy	surge	decode	1	8	153681
string-heavy	surge	decode	1	9	184084
string-heavy	surge	decode	2	1	181982
string-heavy	surge	decode	2	2	182188
string-heavy	surge	decode	2	3	183209
string-heavy	surge	decode	2	4	184610
string-heavy	surge	decode	2	5	183735
string-heavy	surge	decode	2	6	183048
string-heavy	surge	decode	2	7	181830
string-heavy	surge	decode	2	8	183625
string-heavy	surge	decode	2	9	184037
string-heavy	surge (readChecks)	encode	1	1	269495
string-heavy	surge (readChecks)	encode	1	2	271930
string-heavy	surge (readChecks)	encode	1	3	269969
string-heavy	surge (readChecks)	encode	1	4	271644
string-heavy	surge (readChecks)	encode	1	5	270632
string-heavy	surge (readChecks)	encode	1	6	260347
string-heavy	surge (readChecks)	encode	1	7	269486
string-heavy	surge (readChecks)	encode	1	8	270445
string-heavy	surge (readChecks)	encode	1	9	269437
string-heavy	surge (readChecks)	encode	2	1	273133
string-heavy	surge (readChecks)	encode	2	2	267426
string-heavy	surge (readChecks)	encode	2	3	259157
string-heavy	surge (readChecks)	encode	2	4	260313
string-heavy	surge (readChecks)	encode	2	5	268140
string-heavy	surge (readChecks)	encode	2	6	264767
string-heavy	surge (readChecks)	encode	2	7	270352
string-heavy	surge (readChecks)	encode	2	8	268529
string-heavy	surge (readChecks)	encode	2	9	268422
string-heavy	surge (readChecks)	decode	1	1	173566
string-heavy	surge (readChecks)	decode	1	2	167106
string-heavy	surge (readChecks)	decode	1	3	169265
string-heavy	surge (readChecks)	decode	1	4	174333
string-heavy	surge (readChecks)	decode	1	5	175249
string-heavy	surge (readChecks)	decode	1	6	172879
string-heavy	surge (readChecks)	decode	1	7	175028
string-heavy	surge (readChecks)	decode	1	8	168541
string-heavy	surge (readChecks)	decode	1	9	175756
string-heavy	surge (readChecks)	decode	2	1	173326
string-heavy	surge (readChecks)	decode	2	2	172275
string-heavy	surge (readChecks)	decode	2	3	173162
string-heavy	surge (readChecks)	decode	2	4	174330
string-heavy	surge (readChecks)	decode	2	5	174392
string-heavy	surge (readChecks)	decode	2	6	174368
string-heavy	surge (readChecks)	decode	2	7	173926
string-heavy	surge (readChecks)	decode	2	8	173980
string-heavy	surge (readChecks)	decode	2	9	173427
string-heavy	fbs	encode	1	1	208589
string-heavy	fbs	encode	1	2	209801
string-heavy	fbs	encode	1	3	208465
string-heavy	fbs	encode	1	4	210586
string-heavy	fbs	encode	1	5	202434
string-heavy	fbs	encode	1	6	197388
string-heavy	fbs	encode	1	7	207918
string-heavy	fbs	encode	1	8	207869
string-heavy	fbs	encode	1	9	205804
string-heavy	fbs	encode	2	1	210974
string-heavy	fbs	encode	2	2	202394
string-heavy	fbs	encode	2	3	209007
string-heavy	fbs	encode	2	4	206714
string-heavy	fbs	encode	2	5	209957
string-heavy	fbs	encode	2	6	201023
string-heavy	fbs	encode	2	7	206225
string-heavy	fbs	encode	2	8	211478
string-heavy	fbs	encode	2	9	206103
string-heavy	fbs	decode	1	1	169250
string-heavy	fbs	decode	1	2	156072
string-heavy	fbs	decode	1	3	168150
string-heavy	fbs	decode	1	4	167725
string-heavy	fbs	decode	1	5	169487
string-heavy	fbs	decode	1	6	168625
string-heavy	fbs	decode	1	7	168148
string-heavy	fbs	decode	1	8	155725
string-heavy	fbs	decode	1	9	170217
string-heavy	fbs	decode	2	1	169197
string-heavy	fbs	decode	2	2	170767
string-heavy	fbs	decode	2	3	169250
string-heavy	fbs	decode	2	4	169548
string-heavy	fbs	decode	2	5	169236
string-heavy	fbs	decode	2	6	168715
string-heavy	fbs	decode	2	7	169234
string-heavy	fbs	decode	2	8	168583
string-heavy	fbs	decode	2	9	172211
string-heavy	serio	encode	1	1	32086
string-heavy	serio	encode	1	2	32027
string-heavy	serio	encode	1	3	31891
string-heavy	serio	encode	1	4	32098
string-heavy	serio	encode	1	5	31881
string-heavy	serio	encode	1	6	32424
string-heavy	serio	encode	1	7	31679
string-heavy	serio	encode	1	8	32141
string-heavy	serio	encode	1	9	32312
string-heavy	serio	encode	2	1	31922
string-heavy	serio	encode	2	2	32683
string-heavy	serio	encode	2	3	32426
string-heavy	serio	encode	2	4	32450
string-heavy	serio	encode	2	5	32498
string-heavy	serio	encode	2	6	32616
string-heavy	serio	encode	2	7	32191
string-heavy	serio	encode	2	8	31873
string-heavy	serio	encode	2	9	32677
string-heavy	serio	decode	1	1	59753
string-heavy	serio	decode	1	2	59650
string-heavy	serio	decode	1	3	60532
string-heavy	serio	decode	1	4	59610
string-heavy	serio	decode	1	5	59907
string-heavy	serio	decode	1	6	60374
string-heavy	serio	decode	1	7	60328
string-heavy	serio	decode	1	8	59012
string-heavy	serio	decode	1	9	59081
string-heavy	serio	decode	2	1	59766
string-heavy	serio	decode	2	2	59695
string-heavy	serio	decode	2	3	59922
string-heavy	serio	decode	2	4	59477
string-heavy	serio	decode	2	5	59565
string-heavy	serio	decode	2	6	59125
string-heavy	serio	decode	2	7	60256
string-heavy	serio	decode	2	8	59496
string-heavy	serio	decode	2	9	59827
string-heavy	blink	encode	1	1	124680
string-heavy	blink	encode	1	2	122813
string-heavy	blink	encode	1	3	123106
string-heavy	blink	encode	1	4	120445
string-heavy	blink	encode	1	5	114564
string-heavy	blink	encode	1	6	123115
string-heavy	blink	encode	1	7	126099
string-heavy	blink	encode	1	8	124024
string-heavy	blink	encode	1	9	126212
string-heavy	blink	encode	2	1	121078
string-heavy	blink	encode	2	2	119701
string-heavy	blink	encode	2	3	124801
string-heavy	blink	encode	2	4	125415
string-heavy	blink	encode	2	5	119121
string-heavy	blink	encode	2	6	117083
string-heavy	blink	encode	2	7	124150
string-heavy	blink	encode	2	8	123496
string-heavy	blink	encode	2	9	127058
string-heavy	blink	decode	1	1	219155
string-heavy	blink	decode	1	2	221610
string-heavy	blink	decode	1	3	207499
string-heavy	blink	decode	1	4	219310
string-heavy	blink	decode	1	5	222053
string-heavy	blink	decode	1	6	220112
string-heavy	blink	decode	1	7	220170
string-heavy	blink	decode	1	8	220404
string-heavy	blink	decode	1	9	221241
string-heavy	blink	decode	2	1	219807
string-heavy	blink	decode	2	2	219855
string-heavy	blink	decode	2	3	218785
string-heavy	blink	decode	2	4	220450
string-heavy	blink	decode	2	5	221083
string-heavy	blink	decode	2	6	220252
string-heavy	blink	decode	2	7	218215
string-heavy	blink	decode	2	8	218077
string-heavy	blink	decode	2	9	218994
enum-heavy	surge	encode	1	1	275762
enum-heavy	surge	encode	1	2	274393
enum-heavy	surge	encode	1	3	278323
enum-heavy	surge	encode	1	4	275019
enum-heavy	surge	encode	1	5	273301
enum-heavy	surge	encode	1	6	275677
enum-heavy	surge	encode	1	7	274739
enum-heavy	surge	encode	1	8	269288
enum-heavy	surge	encode	1	9	277839
enum-heavy	surge	encode	2	1	271216
enum-heavy	surge	encode	2	2	271655
enum-heavy	surge	encode	2	3	270230
enum-heavy	surge	encode	2	4	278505
enum-heavy	surge	encode	2	5	276429
enum-heavy	surge	encode	2	6	271178
enum-heavy	surge	encode	2	7	272569
enum-heavy	surge	encode	2	8	268573
enum-heavy	surge	encode	2	9	269851
enum-heavy	surge	decode	1	1	444880
enum-heavy	surge	decode	1	2	434907
enum-heavy	surge	decode	1	3	429378
enum-heavy	surge	decode	1	4	446728
enum-heavy	surge	decode	1	5	440643
enum-heavy	surge	decode	1	6	438426
enum-heavy	surge	decode	1	7	432888
enum-heavy	surge	decode	1	8	409967
enum-heavy	surge	decode	1	9	447338
enum-heavy	surge	decode	2	1	446846
enum-heavy	surge	decode	2	2	437292
enum-heavy	surge	decode	2	3	438775
enum-heavy	surge	decode	2	4	430699
enum-heavy	surge	decode	2	5	427313
enum-heavy	surge	decode	2	6	446041
enum-heavy	surge	decode	2	7	439938
enum-heavy	surge	decode	2	8	437213
enum-heavy	surge	decode	2	9	437389
enum-heavy	surge (readChecks)	encode	1	1	274661
enum-heavy	surge (readChecks)	encode	1	2	273835
enum-heavy	surge (readChecks)	encode	1	3	269456
enum-heavy	surge (readChecks)	encode	1	4	270871
enum-heavy	surge (readChecks)	encode	1	5	269748
enum-heavy	surge (readChecks)	encode	1	6	272550
enum-heavy	surge (readChecks)	encode	1	7	274464
enum-heavy	surge (readChecks)	encode	1	8	270699
enum-heavy	surge (readChecks)	encode	1	9	272019
enum-heavy	surge (readChecks)	encode	2	1	273592
enum-heavy	surge (readChecks)	encode	2	2	272157
enum-heavy	surge (readChecks)	encode	2	3	274734
enum-heavy	surge (readChecks)	encode	2	4	270666
enum-heavy	surge (readChecks)	encode	2	5	277431
enum-heavy	surge (readChecks)	encode	2	6	276091
enum-heavy	surge (readChecks)	encode	2	7	278393
enum-heavy	surge (readChecks)	encode	2	8	273025
enum-heavy	surge (readChecks)	encode	2	9	286611
enum-heavy	surge (readChecks)	decode	1	1	414985
enum-heavy	surge (readChecks)	decode	1	2	407158
enum-heavy	surge (readChecks)	decode	1	3	412890
enum-heavy	surge (readChecks)	decode	1	4	406279
enum-heavy	surge (readChecks)	decode	1	5	408133
enum-heavy	surge (readChecks)	decode	1	6	408444
enum-heavy	surge (readChecks)	decode	1	7	379610
enum-heavy	surge (readChecks)	decode	1	8	375829
enum-heavy	surge (readChecks)	decode	1	9	406126
enum-heavy	surge (readChecks)	decode	2	1	418207
enum-heavy	surge (readChecks)	decode	2	2	418777
enum-heavy	surge (readChecks)	decode	2	3	418483
enum-heavy	surge (readChecks)	decode	2	4	423967
enum-heavy	surge (readChecks)	decode	2	5	376963
enum-heavy	surge (readChecks)	decode	2	6	412139
enum-heavy	surge (readChecks)	decode	2	7	416513
enum-heavy	surge (readChecks)	decode	2	8	424140
enum-heavy	surge (readChecks)	decode	2	9	423384
enum-heavy	fbs	encode	1	1	83142
enum-heavy	fbs	encode	1	2	82634
enum-heavy	fbs	encode	1	3	82094
enum-heavy	fbs	encode	1	4	83138
enum-heavy	fbs	encode	1	5	82202
enum-heavy	fbs	encode	1	6	82192
enum-heavy	fbs	encode	1	7	82133
enum-heavy	fbs	encode	1	8	82251
enum-heavy	fbs	encode	1	9	82825
enum-heavy	fbs	encode	2	1	83871
enum-heavy	fbs	encode	2	2	82059
enum-heavy	fbs	encode	2	3	81466
enum-heavy	fbs	encode	2	4	84076
enum-heavy	fbs	encode	2	5	83709
enum-heavy	fbs	encode	2	6	83984
enum-heavy	fbs	encode	2	7	83703
enum-heavy	fbs	encode	2	8	84165
enum-heavy	fbs	encode	2	9	83720
enum-heavy	fbs	decode	1	1	250326
enum-heavy	fbs	decode	1	2	255598
enum-heavy	fbs	decode	1	3	252911
enum-heavy	fbs	decode	1	4	190092
enum-heavy	fbs	decode	1	5	252556
enum-heavy	fbs	decode	1	6	252169
enum-heavy	fbs	decode	1	7	172199
enum-heavy	fbs	decode	1	8	213394
enum-heavy	fbs	decode	1	9	250439
enum-heavy	fbs	decode	2	1	267358
enum-heavy	fbs	decode	2	2	267933
enum-heavy	fbs	decode	2	3	269595
enum-heavy	fbs	decode	2	4	266688
enum-heavy	fbs	decode	2	5	260885
enum-heavy	fbs	decode	2	6	271146
enum-heavy	fbs	decode	2	7	266327
enum-heavy	fbs	decode	2	8	268126
enum-heavy	fbs	decode	2	9	265720
enum-heavy	serio	encode	1	1	41559
enum-heavy	serio	encode	1	2	41595
enum-heavy	serio	encode	1	3	41618
enum-heavy	serio	encode	1	4	41843
enum-heavy	serio	encode	1	5	41552
enum-heavy	serio	encode	1	6	41497
enum-heavy	serio	encode	1	7	42404
enum-heavy	serio	encode	1	8	41736
enum-heavy	serio	encode	1	9	41612
enum-heavy	serio	encode	2	1	41669
enum-heavy	serio	encode	2	2	42170
enum-heavy	serio	encode	2	3	41790
enum-heavy	serio	encode	2	4	41793
enum-heavy	serio	encode	2	5	41353
enum-heavy	serio	encode	2	6	41936
enum-heavy	serio	encode	2	7	42179
enum-heavy	serio	encode	2	8	42169
