# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5 (uncommitted changes)
# rbxts-transformer-surge: 0710f5d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
deeply nested object	baseline	decode	1	7	2683549
deeply nested object	baseline	decode	1	8	2670588
deeply nested object	baseline	decode	1	9	2643124
deeply nested object	baseline	decode	2	1	2679696
deeply nested object	baseline	decode	2	2	2571351
deeply nested object	baseline	decode	2	3	2725083
deeply nested object	baseline	decode	2	4	2704056
deeply nested object	baseline	decode	2	5	2697686
deeply nested object	baseline	decode	2	6	2370610
deeply nested object	baseline	decode	2	7	2419722
deeply nested object	baseline	decode	2	8	2648656
deeply nested object	baseline	decode	2	9	2452943
wide struct	surge	encode	1	1	1937538
wide struct	surge	encode	1	2	1952489
wide struct	surge	encode	1	3	2019736
wide struct	surge	encode	1	4	2032747
wide struct	surge	encode	1	5	1970827
wide struct	surge	encode	1	6	1963967
wide struct	surge	encode	1	7	2014856
wide struct	surge	encode	1	8	1911767
wide struct	surge	encode	1	9	2028028
wide struct	surge	encode	2	1	2053889
wide struct	surge	encode	2	2	2034971
wide struct	surge	encode	2	3	1957570
wide struct	surge	encode	2	4	1979097
wide struct	surge	encode	2	5	1915432
wide struct	surge	encode	2	6	2038233
wide struct	surge	encode	2	7	2040973
wide struct	surge	encode	2	8	2018111
wide struct	surge	encode	2	9	1986473
wide struct	surge	decode	1	1	706293
wide struct	surge	decode	1	2	681870
wide struct	surge	decode	1	3	712403
wide struct	surge	decode	1	4	689889
wide struct	surge	decode	1	5	712901
wide struct	surge	decode	1	6	700998
wide struct	surge	decode	1	7	717199
wide struct	surge	decode	1	8	678482
wide struct	surge	decode	1	9	713865
