# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5
# rbxts-transformer-surge: 0710f5d (uncommitted changes)
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
wide struct	blink	decode	1	3	487407
wide struct	blink	decode	1	4	483036
wide struct	blink	decode	1	5	482468
wide struct	blink	decode	1	6	485800
wide struct	blink	decode	1	7	500635
wide struct	blink	decode	1	8	487439
wide struct	blink	decode	1	9	495902
wide struct	blink	decode	2	1	489145
wide struct	blink	decode	2	2	475281
wide struct	blink	decode	2	3	448685
wide struct	blink	decode	2	4	465863
wide struct	blink	decode	2	5	454120
wide struct	blink	decode	2	6	451192
wide struct	blink	decode	2	7	469635
wide struct	blink	decode	2	8	453089
wide struct	blink	decode	2	9	447177
large array	surge	encode	1	1	120875
large array	surge	encode	1	2	122919
large array	surge	encode	1	3	122285
large array	surge	encode	1	4	122889
large array	surge	encode	1	5	123555
large array	surge	encode	1	6	123375
large array	surge	encode	1	7	121179
large array	surge	encode	1	8	121092
large array	surge	encode	1	9	122219
large array	surge	encode	2	1	117524
large array	surge	encode	2	2	119977
large array	surge	encode	2	3	114476
large array	surge	encode	2	4	119342
large array	surge	encode	2	5	116719
large array	surge	encode	2	6	118478
large array	surge	encode	2	7	118770
large array	surge	encode	2	8	121687
large array	surge	encode	2	9	118799
large array	surge	decode	1	1	48779
large array	surge	decode	1	2	48271
large array	surge	decode	1	3	45824
large array	surge	decode	1	4	43789
large array	surge	decode	1	5	47216
large array	surge	decode	1	6	47139
large array	surge	decode	1	7	46995
large array	surge	decode	1	8	46691
large array	surge	decode	1	9	46567
large array	surge	decode	2	1	50656
large array	surge	decode	2	2	52899
large array	surge	decode	2	3	51147
large array	surge	decode	2	4	54973
large array	surge	decode	2	5	52324
large array	surge	decode	2	6	51757
large array	surge	decode	2	7	54813
large array	surge	decode	2	8	52560
large array	surge	decode	2	9	50888
large array	fbs	encode	1	1	73218
large array	fbs	encode	1	2	73949
large array	fbs	encode	1	3	73230
large array	fbs	encode	1	4	74656
large array	fbs	encode	1	5	73793
large array	fbs	encode	1	6	73861
large array	fbs	encode	1	7	74228
large array	fbs	encode	1	8	72076
large array	fbs	encode	1	9	72876
large array	fbs	encode	2	1	74159
large array	fbs	encode	2	2	74452
large array	fbs	encode	2	3	73336
large array	fbs	encode	2	4	73343
large array	fbs	encode	2	5	73189
large array	fbs	encode	2	6	74885
large array	fbs	encode	2	7	74725
large array	fbs	encode	2	8	74442
large array	fbs	encode	2	9	73198
large array	fbs	decode	1	1	42913
large array	fbs	decode	1	2	42316
large array	fbs	decode	1	3	40152
large array	fbs	decode	1	4	41987
large array	fbs	decode	1	5	41542
large array	fbs	decode	1	6	41884
large array	fbs	decode	1	7	42398
large array	fbs	decode	1	8	41897
large array	fbs	decode	1	9	41509
large array	fbs	decode	2	1	38749
